sdsdot,0.000000,0.000000
sdot,0.000000,0.000000
sasum,0.000000,0.000000
saxpy,0.000000,0.000000
snrm2,0.000000,0.000000
sscal,0.000000,0.000000
sswap,0.000000,0.000000
scopy,0.000000,0.000000
srot,0.000000,0.000000
srotg,28521279.354162,28521279.354162
srotm,28521279.354162,28521279.354162
sgemm,28521279.354162,28521279.354162
